Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,SKU18580,99.1713286386242,100,38,4957.256033119659,Female,83,23,96,3,Carrier B,9.866458006372394,Supplier 1,Chennai,30,277,17,99.46610860359912,Pending,1.1528470517661298,Rail,Route A,587.5332303017361
skincare,SKU18581,31.479557279450965,93,862,9814.119646139157,Unknown,38,23,11,3,Carrier B,4.1608761218456545,Supplier 1,Delhi,18,541,28,71.57356678952823,Pass,1.8525451067603216,Rail,Route B,131.8886328873079
skincare,SKU18582,70.1881119486832,20,328,6086.481210413165,Male,20,10,48,5,Carrier A,3.6309815308256312,Supplier 2,Kolkata,21,903,25,99.46610860359912,Pending,0.0186075676310149,Air,Route B,788.241395790627
cosmetics,SKU18583,48.394506917742156,8,684,1422.0023774438578,Female,19,1,34,1,Carrier C,4.152743649503455,Supplier 2,Bangalore,29,569,4,56.315904171957115,Fail,4.451950572817459,Rail,Route B,119.48245199627542
haircare,SKU18584,81.63134355422451,65,826,6588.245015214501,Non-binary,59,17,87,7,Carrier A,4.416168819853873,Supplier 4,Delhi,16,556,28,17.14547222111864,Pending,3.7168436658505506,Air,Route B,207.12520867904328
cosmetics,SKU18585,69.5392361416983,47,483,5502.577493617247,Male,9,5,45,5,Carrier A,9.614261978569166,Supplier 3,Chennai,16,354,8,34.172201509597684,Fail,2.636536064550018,Air,Route A,466.75348907097026
skincare,SKU18586,67.66317753733509,55,331,1061.618523013288,Female,58,19,96,8,Carrier A,1.0134865660958965,Supplier 2,Kolkata,14,554,25,13.01570723951243,Pass,0.2707459716667935,Air,Route C,997.4134501331946
skincare,SKU18587,64.10574442334584,42,394,5836.495896962086,Male,50,22,9,3,Carrier B,6.482767047430712,Supplier 1,Chennai,14,588,1,1.0850685695870688,Pending,4.939255288620948,Road,Route A,454.33935572824055
haircare,SKU18588,66.90070079465181,27,996,3387.796217009236,Unknown,80,17,73,3,Carrier B,3.44660690377982,Supplier 5,Kolkata,27,858,16,2.738423466892648,Pass,0.0186075676310149,Road,Route C,585.1503903872275
cosmetics,SKU18589,54.723355734883626,33,576,3743.227890669176,Unknown,78,24,54,6,Carrier C,7.37115267539888,Supplier 1,Chennai,26,214,1,33.685202791566496,Pending,3.004412930290086,Rail,Route A,299.71027698610294
haircare,SKU18590,96.18295997609385,27,976,6389.1693437130025,Female,22,1,37,1,Carrier C,3.941225113962931,Supplier 4,Chennai,9,484,1,78.54643081247697,Pending,2.5678402331016654,Road,Route A,313.4844301216882
haircare,SKU18591,71.19191219040688,76,112,1791.4460849951643,Female,3,29,43,7,Carrier B,6.04058528083215,Supplier 1,Bangalore,8,759,21,30.012801171674344,Fail,1.5534979506987376,Sea,Route B,906.6884449330157
cosmetics,SKU18592,38.557913991588805,9,44,6617.142217865982,Male,100,3,50,1,Carrier B,2.0654857849160875,Supplier 4,Kolkata,11,479,14,48.03277346845106,Pending,4.939255288620948,Rail,Route B,773.0894950683414
skincare,SKU18593,42.310955460193554,77,426,8336.560603142434,Female,80,9,69,5,Carrier B,1.5394575012489806,Supplier 1,Mumbai,4,149,8,15.511153697442584,Fail,0.0186075676310149,Sea,Route A,850.6112312652369
skincare,SKU18594,53.64601793266266,38,215,8826.559018106476,Female,46,7,22,9,Carrier A,5.5777647974734865,Supplier 1,Kolkata,17,336,20,52.04788030940881,Pending,1.6871502690781124,Road,Route A,422.79904744004756
haircare,SKU18595,31.41797670583641,93,429,4909.707080960608,Male,4,7,30,2,Carrier B,5.672339863625316,Supplier 5,Mumbai,19,623,27,99.46610860359912,Fail,0.5230622179023301,Air,Route C,243.1033158172093
haircare,SKU18596,28.321121323431022,1,704,1061.618523013288,Female,34,30,40,4,Carrier C,7.614809029182651,Supplier 1,Delhi,1,280,18,68.22687885333835,Pending,1.517596088243673,Sea,Route B,844.9009663783022
cosmetics,SKU18597,35.483994004366664,52,929,9258.688934542271,Female,0,26,47,9,Carrier B,1.3738976426135503,Supplier 5,Delhi,20,985,18,39.4913091742101,Fail,2.602201946693486,Air,Route B,403.18846441130097
haircare,SKU18598,54.990928278321974,36,428,4193.893187804333,Unknown,42,20,30,8,Carrier C,3.998420782608375,Supplier 4,Delhi,30,104,13,20.458612419419186,Fail,3.9525224921511866,Rail,Route A,103.91624796070496
cosmetics,SKU18599,79.88191780810928,46,826,2355.8250467032917,Unknown,51,4,47,6,Carrier B,5.821102406274019,Supplier 5,Bangalore,6,303,6,57.27011130832281,Fail,1.02526784927514,Sea,Route C,607.8457661179524
cosmetics,SKU18600,88.03643969396398,30,256,4603.070668887616,Non-binary,12,17,75,7,Carrier C,4.170058833720942,Supplier 1,Bangalore,30,169,16,27.884892794580963,Pending,1.5812829432023412,Sea,Route A,659.8092525172293
skincare,SKU18601,42.53835278528265,62,8,4044.473058659737,Male,0,11,57,4,Carrier A,3.957082713416316,Supplier 2,Chennai,6,104,30,99.46610860359912,Pass,4.0562966945970365,Road,Route B,607.3140657690461
cosmetics,SKU18602,36.70225355317957,49,996,5827.382978677495,Female,21,17,37,7,Carrier A,3.527298398177497,Supplier 1,Kolkata,21,368,4,77.08197918938984,Fail,3.987602903993592,Air,Route B,910.8493908256987
skincare,SKU18603,77.13097784303079,10,394,1061.618523013288,Unknown,73,16,71,7,Carrier B,6.586880650222837,Supplier 5,Delhi,25,985,26,85.92135069539728,Fail,3.0453371059827936,Sea,Route B,740.5936553440542
haircare,SKU18604,17.201840905964033,79,247,7924.871985076592,Female,39,1,48,2,Carrier C,7.954113909283992,Supplier 2,Mumbai,21,333,13,79.94489283490392,Fail,0.8042448205282757,Air,Route C,512.0085896969642
haircare,SKU18605,77.92905768384685,41,277,7650.929860860833,Non-binary,89,21,48,1,Carrier A,9.556767839284628,Supplier 1,Chennai,28,575,8,19.175471242703196,Pass,0.0186075676310149,Road,Route A,838.83215690836
skincare,SKU18606,42.58741260623417,68,537,5028.501938055588,Non-binary,91,14,76,4,Carrier A,4.963359363590357,Supplier 3,Bangalore,1,109,14,1.0850685695870688,Fail,2.6789779282772983,Road,Route B,216.2036347112645
cosmetics,SKU18607,1.6999760138659377,1,471,6118.432539759562,Female,19,2,41,7,Carrier B,1.26367760299331,Supplier 1,Mumbai,21,236,22,66.17569251685737,Pending,2.9959009861861503,Air,Route B,765.024272334188
haircare,SKU18608,20.066599189250088,33,745,7835.664288133836,Non-binary,0,6,22,1,Carrier C,9.92981624527726,Supplier 3,Delhi,29,852,19,34.52104060908225,Pass,3.39165114596615,Rail,Route C,857.7273475690615
skincare,SKU18609,5.9850186197094715,4,181,5468.190389467418,Male,93,21,44,6,Carrier C,8.632327663167313,Supplier 1,Kolkata,30,320,25,61.292125397187846,Pass,0.0186075676310149,Rail,Route C,563.2369545562976
cosmetics,SKU18610,54.622964792294816,1,253,5843.968184830283,Unknown,79,6,60,3,Carrier B,5.456758233674357,Supplier 1,Bangalore,14,520,19,36.66166992399308,Pending,3.596261796985789,Rail,Route A,315.0576743773912
cosmetics,SKU18611,37.43485379325912,72,534,9055.475812428238,Unknown,38,25,1,2,Carrier C,6.880285692416507,Supplier 5,Chennai,24,913,4,45.101759883162025,Pending,0.5964888467329128,Road,Route A,881.4055013639434
skincare,SKU18612,49.508056729776996,56,405,7194.717456440987,Non-binary,70,30,20,4,Carrier B,8.212644332740007,Supplier 1,Delhi,7,737,20,44.07158058795848,Pending,4.92838811759967,Road,Route A,134.14194933171444
haircare,SKU18613,22.63854959477247,11,677,3182.4173680038894,Unknown,100,1,28,7,Carrier B,4.465293725979704,Supplier 5,Mumbai,14,985,1,91.79033148784808,Pending,2.787662329925582,Air,Route A,724.9773554193049
haircare,SKU18614,37.253653925727384,46,446,5089.696672028271,Female,79,14,21,3,Carrier B,2.421254311172333,Supplier 2,Chennai,16,476,10,50.282926933479594,Pending,2.143052815613763,Rail,Route A,789.4615235785416
skincare,SKU18615,62.42242655932405,1,791,7483.389076267796,Female,44,30,50,10,Carrier A,4.949767561026393,Supplier 2,Bangalore,27,944,24,51.031835439855996,Pending,1.5174186498708062,Road,Route B,652.4793826883367
skincare,SKU18616,20.844263984257804,42,164,9866.465457979695,Female,100,25,65,5,Carrier B,3.7554032173660916,Supplier 3,Mumbai,15,982,17,1.0850685695870688,Fail,1.009794394126884,Road,Route A,553.6526175590574
skincare,SKU18617,44.559156123172926,11,224,1566.035702718781,Non-binary,35,8,34,7,Carrier C,6.549097180487476,Supplier 5,Delhi,19,848,25,79.25240259763208,Pending,2.761770878771754,Road,Route B,555.2954909552269
skincare,SKU18618,54.10923003727531,69,215,8759.430973305087,Male,51,14,29,6,Carrier B,4.840630531243938,Supplier 5,Mumbai,20,674,24,47.5488780991289,Fail,3.6920924485935442,Air,Route B,390.3686791195007
skincare,SKU18619,89.93320150092757,3,8,6407.169302471009,Unknown,7,2,81,6,Carrier A,5.875343151587718,Supplier 1,Kolkata,29,716,30,56.012509241972445,Pass,4.1066768655122665,Air,Route A,449.01806200330765
skincare,SKU18620,36.28750012380861,95,996,6459.996768464509,Non-binary,75,16,51,4,Carrier A,4.2078660133986325,Supplier 4,Bangalore,30,985,9,17.72519027607717,Fail,4.939255288620948,Sea,Route C,585.2022806199849
cosmetics,SKU18621,97.2233155504715,100,201,1061.618523013288,Female,30,9,45,7,Carrier B,6.711315781228992,Supplier 1,Delhi,6,172,16,30.40462300804161,Fail,3.357486483175525,Air,Route A,368.75366544945035
skincare,SKU18622,9.338154516749746,71,572,2620.0772599547454,Unknown,57,30,56,4,Carrier B,5.588341918440689,Supplier 3,Chennai,25,671,28,53.846581111427035,Pending,1.0816832774928886,Road,Route A,939.2576391208838
cosmetics,SKU18623,64.69398037002232,15,663,5828.116548786446,Non-binary,46,17,44,2,Carrier A,9.92981624527726,Supplier 3,Chennai,29,393,8,39.46657424344097,Pending,0.48203322522344805,Rail,Route A,212.77879320392066
cosmetics,SKU18624,47.63775130130746,82,996,5970.541622733787,Non-binary,86,7,7,10,Carrier B,9.92981624527726,Supplier 2,Chennai,29,388,12,51.34570272484343,Pending,4.441724937071918,Sea,Route A,543.7271086054702
skincare,SKU18625,46.38346949185228,68,8,1061.618523013288,Male,37,17,51,4,Carrier A,4.63330992651156,Supplier 4,Delhi,19,528,14,43.737141222424135,Pass,3.041531014851188,Air,Route C,591.9081576703927
skincare,SKU18626,39.51436129264309,26,429,3777.488021154326,Male,87,26,62,7,Carrier C,3.7124011178923286,Supplier 1,Mumbai,1,730,20,45.85921807548801,Fail,3.6657849245030203,Road,Route B,523.0793199134275
cosmetics,SKU18627,87.00404212131775,30,526,2095.8286124330252,Non-binary,50,19,63,10,Carrier C,3.5990432382400472,Supplier 2,Kolkata,30,731,19,30.80375843253109,Pass,0.9285343132437796,Rail,Route B,997.4134501331946
skincare,SKU18628,59.601260083822,40,8,5099.919532776884,Male,38,24,66,9,Carrier C,3.8801470911900253,Supplier 1,Kolkata,26,491,1,49.1990019765604,Fail,0.0611750597045142,Air,Route B,706.765621097039
cosmetics,SKU18629,64.38779399657832,45,342,3277.9186576676907,Unknown,22,22,33,5,Carrier C,5.560212525917945,Supplier 4,Bangalore,1,531,6,84.60792367824578,Fail,3.0897209644029715,Rail,Route B,932.0557379764873
cosmetics,SKU18630,11.558037172482543,26,95,3966.393909858854,Female,42,11,67,4,Carrier B,5.0228347680515615,Supplier 3,Delhi,1,704,16,39.600215515353945,Pending,4.939255288620948,Rail,Route A,639.7236501744435
skincare,SKU18631,1.6999760138659377,2,197,1061.618523013288,Male,29,18,55,4,Carrier A,6.6779939767042436,Supplier 2,Kolkata,26,242,26,67.56950571631575,Fail,2.8038353184433715,Air,Route A,441.6006466089367
haircare,SKU18632,5.740807398799454,36,649,2498.5715821544154,Non-binary,64,24,89,8,Carrier C,7.906176809176733,Supplier 2,Mumbai,18,394,15,40.670564584260575,Pass,1.236792714206239,Sea,Route B,256.5548849109209
haircare,SKU18633,42.7510729427554,1,459,6306.170778865106,Unknown,53,13,34,10,Carrier C,7.246022958383961,Supplier 4,Chennai,8,455,22,8.212867748127486,Pass,3.7008150610280106,Road,Route A,993.2234729540352
haircare,SKU18634,86.62322835773051,46,446,7830.167695928456,Female,63,27,40,4,Carrier C,5.730824642089913,Supplier 1,Mumbai,17,594,20,78.86768751814358,Fail,3.590716367801662,Rail,Route A,409.032794610711
skincare,SKU18635,99.1713286386242,67,630,3645.0232007506065,Female,100,10,29,10,Carrier C,2.9930803285577987,Supplier 4,Bangalore,10,134,15,57.93352247006394,Fail,1.9460377223181828,Road,Route B,635.6855979483561
cosmetics,SKU18636,15.6020301103894,55,453,1972.4733835285806,Male,18,1,85,6,Carrier A,6.514556694949157,Supplier 2,Bangalore,21,843,13,1.0850685695870688,Fail,4.939255288620948,Road,Route B,777.0734716430752
haircare,SKU18637,40.56823136534502,43,714,2817.243969933031,Male,0,18,96,6,Carrier B,3.5365430105250266,Supplier 1,Mumbai,15,408,14,57.41751932215471,Pass,1.837364687294596,Sea,Route B,333.24748311854853
haircare,SKU18638,84.5183802990666,1,716,6378.02797606762,Male,60,19,31,4,Carrier A,2.5849160521653225,Supplier 5,Mumbai,9,396,23,17.64381132421731,Pending,0.0186075676310149,Sea,Route B,879.1750460417802
skincare,SKU18639,68.92084209304895,85,158,5331.323716181953,Male,37,14,22,4,Carrier C,9.569625181608902,Supplier 2,Bangalore,15,443,25,40.91102717943899,Fail,2.7735091953624136,Sea,Route B,578.5740186416523
skincare,SKU18640,94.73568939101153,63,695,7093.031504142558,Male,68,21,57,6,Carrier B,8.66206116781528,Supplier 2,Chennai,21,444,19,57.248476564048744,Pending,0.6856671796159506,Rail,Route B,464.24718968007016
haircare,SKU18641,82.24272633602403,76,730,1061.618523013288,Unknown,100,11,55,6,Carrier B,5.620096652810516,Supplier 2,Bangalore,17,308,27,68.18260391173439,Fail,1.2047998084806357,Road,Route A,895.8681078285699
skincare,SKU18642,34.96135280357258,16,495,3974.308166338995,Female,33,18,34,5,Carrier B,9.92981624527726,Supplier 4,Delhi,1,296,6,25.28984695012915,Pass,1.7499800913115182,Road,Route C,210.27179240486663
skincare,SKU18643,93.75472427258191,100,134,3125.339126200486,Male,44,11,82,8,Carrier A,9.032448117711976,Supplier 4,Chennai,16,510,21,65.2721129022742,Fail,0.0186075676310149,Road,Route A,265.6918007480741
skincare,SKU18644,33.559537762715024,40,415,7760.776286479861,Female,38,17,96,2,Carrier B,3.912200251881459,Supplier 5,Mumbai,2,728,2,24.2845811726498,Fail,0.6134300780048967,Sea,Route C,762.8096711205669
skincare,SKU18645,8.294360068685535,41,269,9866.465457979695,Male,42,6,82,7,Carrier A,4.617591680418167,Supplier 5,Kolkata,6,104,19,52.12256698740732,Pending,4.855840022683497,Rail,Route A,394.87097038011154
skincare,SKU18646,1.6999760138659377,67,576,6718.704209660558,Male,100,8,57,7,Carrier A,8.8209293930632,Supplier 5,Delhi,12,602,24,55.35715117189537,Pending,3.6666335998809956,Air,Route B,103.91624796070496
skincare,SKU18647,70.53186924513214,45,219,4688.788752088824,Male,15,13,1,4,Carrier B,2.9254622254407883,Supplier 3,Mumbai,14,470,12,61.371050504848796,Fail,0.5624204741023757,Rail,Route A,741.4382765317646
skincare,SKU18648,65.14582763596802,73,358,9099.517563758149,Female,34,10,96,6,Carrier B,4.116529019025538,Supplier 3,Bangalore,20,500,14,24.94368044890768,Pending,3.382034607895104,Air,Route A,950.3828804751508
haircare,SKU18649,60.878456461849694,48,873,3981.9433086448716,Female,0,17,37,5,Carrier C,1.314995792266922,Supplier 4,Delhi,1,985,13,25.686604817362866,Pending,0.9250535327450293,Sea,Route A,580.7001896297941
haircare,SKU18650,85.1985943552966,1,617,4389.632645583219,Unknown,37,15,39,1,Carrier C,7.13019061121938,Supplier 5,Bangalore,16,552,16,31.554328059409446,Pending,3.340874109394996,Road,Route B,732.3040505946618
skincare,SKU18651,27.025422867289517,75,709,3116.071323068891,Male,37,12,93,6,Carrier B,1.484640101253139,Supplier 1,Chennai,1,385,9,66.41628484305761,Pending,2.3971067363007297,Road,Route B,103.91624796070496
cosmetics,SKU18652,99.1713286386242,1,351,7947.669507603128,Unknown,58,10,38,4,Carrier B,1.0817511947400549,Supplier 5,Delhi,7,236,2,12.842602335432254,Pass,1.5841659708431006,Air,Route C,439.8939674407891
cosmetics,SKU18653,1.6999760138659377,64,817,7697.853172949726,Male,59,30,17,5,Carrier A,7.886110244536526,Supplier 1,Chennai,28,382,12,51.22249314663049,Fail,2.464892795479522,Road,Route B,598.4461918015202
skincare,SKU18654,1.6999760138659377,1,822,4186.996050907212,Female,69,3,68,10,Carrier C,4.117033546761827,Supplier 4,Bangalore,11,514,17,22.989899927707487,Fail,3.484722805450691,Road,Route B,873.5666527300818
skincare,SKU18655,80.93903463541946,7,263,9630.155246935621,Non-binary,24,11,52,5,Carrier C,4.989744052589631,Supplier 5,Chennai,6,180,8,47.65784593150596,Pending,4.76825730670069,Air,Route A,103.91624796070496
skincare,SKU18656,71.61461208179438,42,61,7285.194428392573,Non-binary,100,23,29,2,Carrier B,9.92981624527726,Supplier 2,Kolkata,17,779,11,9.517297682701106,Pending,1.3757159323902317,Sea,Route A,553.0088556118387
cosmetics,SKU18657,8.665175283441918,50,342,5376.211501258459,Non-binary,39,23,4,4,Carrier B,8.012060896346975,Supplier 4,Kolkata,1,378,8,99.46610860359912,Pending,2.1007185597704767,Air,Route A,103.91624796070496
skincare,SKU18658,60.912049590815144,1,819,9866.465457979695,Unknown,24,9,80,7,Carrier C,9.92981624527726,Supplier 5,Chennai,21,558,1,31.386239925931605,Pending,1.1862602795953792,Air,Route A,889.9415007028526
cosmetics,SKU18659,99.1713286386242,44,914,4449.334050668762,Female,78,12,45,7,Carrier C,9.836920699778453,Supplier 5,Chennai,16,104,12,35.36995791714694,Pass,2.3639472677239675,Sea,Route A,733.3562245646536
cosmetics,SKU18660,75.7667255609971,29,340,5514.201069017504,Unknown,52,7,10,6,Carrier A,9.079769174753052,Supplier 2,Bangalore,28,513,30,79.30027905370773,Fail,3.8418472269771984,Rail,Route B,360.0020602955037
skincare,SKU18661,61.00799002442666,1,795,5520.8360400491465,Male,10,30,86,4,Carrier C,8.526303739412699,Supplier 2,Delhi,21,602,23,17.52599585248831,Fail,4.234138268684923,Air,Route B,311.4492153635348
skincare,SKU18662,73.97314114402452,41,683,9866.465457979695,Male,60,22,62,4,Carrier C,9.92981624527726,Supplier 3,Kolkata,17,104,10,78.50109285690256,Pass,0.8659891244254025,Road,Route A,103.91624796070496
haircare,SKU18663,99.1713286386242,67,455,2953.716987928074,Female,57,7,10,9,Carrier B,4.038854299746327,Supplier 1,Chennai,4,473,1,32.86366904435012,Fail,3.1081572693280597,Road,Route A,597.6171375739359
skincare,SKU18664,8.108654691440663,91,146,3995.835734985152,Female,62,17,26,6,Carrier A,6.179152395917448,Supplier 1,Delhi,23,894,19,69.52768497339694,Fail,3.62957448212324,Rail,Route B,288.7105238661882
haircare,SKU18665,42.866637482454784,59,996,7040.685285114483,Male,66,25,17,8,Carrier A,3.724809245608637,Supplier 3,Chennai,16,310,4,58.47254060250205,Fail,0.6359677156046817,Rail,Route C,583.1850842500726
haircare,SKU18666,41.84987849552716,56,8,1088.9290901000795,Non-binary,0,24,52,9,Carrier B,4.475874852161189,Supplier 1,Chennai,6,529,11,33.98163069627273,Pending,2.4415070472587255,Rail,Route A,680.4009494816721
skincare,SKU18667,67.73836775879104,62,439,2403.4235981424854,Non-binary,59,24,80,5,Carrier A,3.9324916594133135,Supplier 2,Kolkata,25,579,12,35.952276380165095,Pending,1.855486837201688,Rail,Route C,575.861372708266
cosmetics,SKU18668,51.602322222307144,26,550,1876.695125177554,Unknown,100,4,81,7,Carrier B,3.9639402218997155,Supplier 1,Bangalore,10,746,10,31.446665337271114,Fail,0.6621436500171505,Road,Route C,340.649322640959
skincare,SKU18669,48.957882613598095,21,522,5954.386525808639,Female,4,21,69,6,Carrier C,1.0134865660958965,Supplier 4,Bangalore,9,104,1,11.469803874146272,Pending,1.5320587666219765,Road,Route B,971.0333468760341
cosmetics,SKU18670,55.608849953499984,1,440,5938.775057613611,Unknown,0,17,29,2,Carrier A,7.315008417450545,Supplier 1,Mumbai,16,985,22,43.900424244859856,Fail,0.0186075676310149,Road,Route C,657.0487357472649
skincare,SKU18671,61.06834930338648,1,314,9006.025786659417,Female,6,5,1,7,Carrier C,5.724525827702767,Supplier 5,Delhi,21,837,17,17.36968020583174,Pending,3.2396129833389673,Rail,Route A,300.33828645703426
